chip_id,chip_x,chip_y,tile
chip_330_333,-97.2170535198427,31.63303747072828,14SPA
chip_319_510,-84.58652306120581,31.72335357577998,16SGA
chip_120_565,-78.07750462436212,43.031940905950584,17TQH
chip_127_303,-99.94946691564493,43.775025090358945,14TMP
chip_123_415,-90.54340537877879,43.96272438393829,15TXJ
chip_161_480,-85.46503844452994,41.35641897252372,16TFL
chip_226_605,-76.61052663058335,36.32538924430067,18SUF
chip_217_336,-97.09640394710571,38.42497399063895,14SPH
chip_318_531,-83.09514564777167,31.621497731596182,17SKR
chip_180_244,-104.48054340142366,40.3644421831709,13TEE
chip_199_367,-94.66789252933776,39.50197351011794,15SUD
chip_268_370,-94.51628350622488,35.36138397825396,15SUV
chip_330_497,-85.5923612255874,31.153497061069036,16RFV
chip_168_589,-76.9212113720329,39.92521214350255,18TUK
chip_052_238,-106.03349163538903,48.01664677193423,13UDP
chip_238_336,-97.07789573093878,37.16591354726147,14SPG
chip_334_503,-85.20289300448937,30.872930864019626,16RFV
chip_138_490,-84.43562103052274,42.6591592243057,16TGN
chip_270_408,-91.6910944571441,35.17179749618723,15SXU
chip_191_459,-87.37792704986909,39.69238257294372,16SDJ
chip_111_421,-89.97627479457817,44.6631486155156,15TYK
chip_173_350,-96.00881686190488,41.068714779748184,14TQL
chip_165_582,-77.41970139178228,40.18426473476434,18TTK
chip_124_433,-89.04077366382568,43.831809467460445,16TCP
chip_114_506,-82.85587132703243,43.96667375203881,17TLJ
chip_112_419,-90.15100672154034,44.61046027774671,15TYK
chip_386_324,-97.78242318343355,28.23282583311975,14RPS
chip_116_561,-78.34216747512855,43.31321752453514,17TQJ
chip_103_370,-94.29555785158465,45.27117090749907,15TUL
chip_253_263,-102.56530757536521,36.09036146744117,13SGA
chip_334_499,-85.48304104935286,30.89998570358853,16RFV
chip_106_333,-97.46220053451027,45.09274871678565,14TPQ
chip_114_584,-76.43371673798774,43.16192223654166,18TUN
chip_119_569,-77.73613616338167,43.045474982689036,17TQH
chip_153_467,-86.4469878126192,41.916497220781366,16TEM
chip_121_566,-78.01167602336658,42.96155820581694,17TQH
chip_077_300,-100.39434021628415,46.786151934670336,14TLS
chip_181_250,-103.996627680366,40.335843817262074,13TEE
chip_228_023,-120.62687817232103,35.21325190663609,10SGE
chip_278_402,-92.16120836367259,34.707160207298244,15SWU
chip_247_290,-100.55581431700104,36.54447717245083,14SLF
chip_227_290,-100.62960202069766,37.74249946070845,14SLG
chip_255_277,-101.50401428754432,36.02389950552055,14SKE
chip_123_495,-83.86918908717115,43.51721908219662,16TGP
chip_054_264,-103.70380784446026,48.04294941880109,13UEP
chip_139_486,-84.77289572974863,42.628236661668154,16TFN
chip_036_148,-114.20843443634547,48.16917383711207,11UQP
chip_085_264,-103.48580836341831,46.16565672445854,13TFM
chip_128_506,-83.01613357363527,43.13167656401162,17TLH
chip_124_303,-99.95994097535004,43.95560259543251,14TMP
chip_101_365,-94.72164601973694,45.39677473754868,15TUL
chip_120_436,-88.76433539713723,44.05866572683957,16TCP
chip_090_373,-94.01529329834037,46.05386690823116,15TVM
chip_203_308,-99.30891694931752,39.225267672283046,14SMJ
chip_270_409,-91.616767243298,35.169052179222234,15SXU
chip_055_345,-96.45768074832108,48.1941334471161,14UPU
chip_118_584,-76.50141215980676,42.92634876728224,18TUN
chip_172_154,-111.6782489387595,40.15594676129586,12TVK
chip_253_285,-100.91064581241905,36.17002066844968,14SLF
chip_075_309,-99.6125911626348,46.93045087473423,14TMT
chip_144_496,-84.0070481807887,42.25668802706203,17TKG
chip_327_516,-84.23288398509774,31.199886032645768,16RGV
chip_246_334,-97.22280770152726,36.68468886403159,14SPF
chip_102_360,-95.1516317168545,45.33971665826349,15TUL
chip_081_306,-99.85456881972775,46.55951536965993,14TMS
chip_110_417,-90.31024680159518,44.7382493007432,15TYK
chip_336_499,-85.49858831846832,30.77982994250315,16RFV
chip_416_321,-97.94525490810108,26.400430494388402,14RPQ
chip_251_260,-102.80142562149796,36.19742196537341,13SFA
chip_050_299,-100.59633440307869,48.424515438595826,14ULU
chip_243_450,-88.41515674936738,36.6316187777033,16SCF
chip_071_257,-104.19619101385938,46.97682917577374,13TEN
chip_036_117,-116.91762665643772,47.7830280861415,11TNN
chip_245_435,-89.5606083195631,36.57830417350241,16SBF
chip_257_443,-89.02258316634894,35.82622629069909,16SCE
chip_096_377,-93.68129608653084,45.68534238162174,15TVL
chip_118_446,-87.91144731216465,44.13027595392513,16TDP
chip_100_370,-94.29093519561492,45.45246860587965,15TUL
chip_259_444,-88.95885268271753,35.70208980657681,16SCE
chip_036_118,-116.83074610886747,47.796295740878364,11TNN
chip_241_288,-100.72976774133384,36.8980814016808,14SLF
